,index,Date Time ,direction,speed
874,31494,"August 11, 2016, 07:00:00 AM",193.5,0.6
875,31525,"August 11, 2016, 08:00:00 AM",193.5,0.6
876,31563,"August 11, 2016, 09:00:00 AM",184.4,1.2
877,31601,"August 11, 2016, 10:00:00 AM",184.4,1.2
878,31643,"August 11, 2016, 11:00:00 AM",184.4,1.2
879,31665,"August 11, 2016, 12:00:00 PM",194.6,1.4
880,31712,"August 11, 2016, 01:00:00 PM",194.6,1.4
881,31749,"August 11, 2016, 02:00:00 PM",194.6,1.4
882,31775,"August 11, 2016, 03:00:00 PM",263.4,2.4
883,31823,"August 11, 2016, 04:00:00 PM",263.4,2.4
884,31852,"August 11, 2016, 05:00:00 PM",263.4,2.4
885,31879,"August 11, 2016, 06:00:00 PM",274.8,2.9
886,31916,"August 11, 2016, 07:00:00 PM",274.8,2.9
887,31954,"August 11, 2016, 08:00:00 PM",274.8,2.9
888,31997,"August 11, 2016, 09:00:00 PM",295.0,2.6
889,32031,"August 11, 2016, 10:00:00 PM",295.0,2.6
890,32058,"August 11, 2016, 11:00:00 PM",295.0,2.6
891,32095,"August 12, 2016, 12:00:00 AM",320.3,0.6
892,32139,"August 12, 2016, 01:00:00 AM",320.3,0.6
893,32176,"August 12, 2016, 02:00:00 AM",320.3,0.6
894,32203,"August 12, 2016, 03:00:00 AM",226.6,0.5
895,32250,"August 12, 2016, 04:00:00 AM",226.6,0.5
896,32280,"August 12, 2016, 05:00:00 AM",226.6,0.5
897,32313,"August 12, 2016, 06:00:00 AM",158.6,0.6
898,32357,"August 12, 2016, 07:00:00 AM",158.6,0.6
899,32396,"August 12, 2016, 08:00:00 AM",158.6,0.6
900,32433,"August 12, 2016, 09:00:00 AM",197.1,1.0
901,32468,"August 12, 2016, 10:00:00 AM",197.1,1.0
902,32503,"August 12, 2016, 11:00:00 AM",197.1,1.0
903,32522,"August 12, 2016, 12:00:00 PM",209.9,2.6
904,32571,"August 12, 2016, 01:00:00 PM",209.9,2.6
905,32607,"August 12, 2016, 02:00:00 PM",209.9,2.6
906,32634,"August 12, 2016, 03:00:00 PM",248.1,2.6
907,32684,"August 12, 2016, 04:00:00 PM",248.1,2.6
908,32704,"August 12, 2016, 05:00:00 PM",248.1,2.6
909,32754,"August 12, 2016, 06:00:00 PM",279.8,1.9
910,32784,"August 12, 2016, 07:00:00 PM",279.8,1.9
911,32818,"August 12, 2016, 08:00:00 PM",279.8,1.9
912,32861,"August 12, 2016, 09:00:00 PM",291.7,1.4
913,32902,"August 12, 2016, 10:00:00 PM",291.7,1.4
914,32932,"August 12, 2016, 11:00:00 PM",291.7,1.4
915,32964,"August 13, 2016, 12:00:00 AM",323.9,0.6
916,32996,"August 13, 2016, 01:00:00 AM",323.9,0.6
917,33043,"August 13, 2016, 02:00:00 AM",323.9,0.6
918,33079,"August 13, 2016, 03:00:00 AM",350.1,0.8
919,33102,"August 13, 2016, 04:00:00 AM",350.1,0.8
920,33154,"August 13, 2016, 05:00:00 AM",350.1,0.8
921,33186,"August 13, 2016, 06:00:00 AM",254.6,0.1
922,33223,"August 13, 2016, 07:00:00 AM",254.6,0.1
923,33250,"August 13, 2016, 08:00:00 AM",254.6,0.1
924,33295,"August 13, 2016, 09:00:00 AM",131.6,1.3
925,33324,"August 13, 2016, 10:00:00 AM",131.6,1.3
926,33367,"August 13, 2016, 11:00:00 AM",131.6,1.3
927,33397,"August 13, 2016, 12:00:00 PM",136.9,2.0
928,33431,"August 13, 2016, 01:00:00 PM",136.9,2.0
929,33464,"August 13, 2016, 02:00:00 PM",136.9,2.0
930,33503,"August 13, 2016, 03:00:00 PM",146.9,2.1
931,33546,"August 13, 2016, 04:00:00 PM",146.9,2.1
932,33581,"August 13, 2016, 05:00:00 PM",146.9,2.1
933,33618,"August 13, 2016, 06:00:00 PM",136.2,2.2
934,33641,"August 13, 2016, 07:00:00 PM",136.2,2.2
935,33690,"August 13, 2016, 08:00:00 PM",136.2,2.2
936,33726,"August 13, 2016, 09:00:00 PM",135.8,2.8
937,33751,"August 13, 2016, 10:00:00 PM",135.8,2.8
938,33794,"August 13, 2016, 11:00:00 PM",135.8,2.8
939,33824,"August 14, 2016, 12:00:00 AM",143.6,2.5
940,33869,"August 14, 2016, 01:00:00 AM",143.6,2.5
941,33892,"August 14, 2016, 02:00:00 AM",143.6,2.5
942,33941,"August 14, 2016, 03:00:00 AM",159.2,2.9
943,33980,"August 14, 2016, 04:00:00 AM",159.2,2.9
944,34016,"August 14, 2016, 05:00:00 AM",159.2,2.9
945,34053,"August 14, 2016, 06:00:00 AM",174.0,2.9
946,34089,"August 14, 2016, 07:00:00 AM",174.0,2.9
947,34112,"August 14, 2016, 08:00:00 AM",174.0,2.9
948,34153,"August 14, 2016, 09:00:00 AM",200.4,2.7
949,34196,"August 14, 2016, 10:00:00 AM",200.4,2.7
950,34219,"August 14, 2016, 11:00:00 AM",200.4,2.7
951,34260,"August 14, 2016, 12:00:00 PM",213.2,2.5
952,34291,"August 14, 2016, 01:00:00 PM",213.2,2.5
953,34329,"August 14, 2016, 02:00:00 PM",213.2,2.5
954,34374,"August 14, 2016, 03:00:00 PM",252.2,3.6
955,34408,"August 14, 2016, 04:00:00 PM",252.2,3.6
956,34450,"August 14, 2016, 05:00:00 PM",252.2,3.6
957,34487,"August 14, 2016, 06:00:00 PM",279.8,3.0
958,34501,"August 14, 2016, 07:00:00 PM",279.8,3.0
959,34555,"August 14, 2016, 08:00:00 PM",279.8,3.0
960,34572,"August 14, 2016, 09:00:00 PM",296.7,2.4
961,34628,"August 14, 2016, 10:00:00 PM",296.7,2.4
962,34667,"August 14, 2016, 11:00:00 PM",296.7,2.4
963,34696,"August 15, 2016, 12:00:00 AM",306.8,2.3
964,34730,"August 15, 2016, 01:00:00 AM",306.8,2.3
965,34775,"August 15, 2016, 02:00:00 AM",306.8,2.3
966,34803,"August 15, 2016, 03:00:00 AM",301.9,1.7
967,34836,"August 15, 2016, 04:00:00 AM",301.9,1.7
968,34882,"August 15, 2016, 05:00:00 AM",301.9,1.7
969,34900,"August 15, 2016, 06:00:00 AM",275.3,2.0
970,34951,"August 15, 2016, 07:00:00 AM",275.3,2.0
971,34988,"August 15, 2016, 08:00:00 AM",275.3,2.0
972,35014,"August 15, 2016, 09:00:00 AM",287.6,2.1
973,35056,"August 15, 2016, 10:00:00 AM",287.6,2.1
974,35087,"August 15, 2016, 11:00:00 AM",287.6,2.1
975,35133,"August 15, 2016, 12:00:00 PM",321.2,1.7
976,35169,"August 15, 2016, 01:00:00 PM",321.2,1.7
977,35204,"August 15, 2016, 02:00:00 PM",321.2,1.7
978,35222,"August 15, 2016, 03:00:00 PM",324.0,3.0
979,35271,"August 15, 2016, 04:00:00 PM",324.0,3.0
980,35304,"August 15, 2016, 05:00:00 PM",324.0,3.0
981,35331,"August 15, 2016, 06:00:00 PM",319.8,2.8
982,35382,"August 15, 2016, 07:00:00 PM",319.8,2.8
983,35404,"August 15, 2016, 08:00:00 PM",319.8,2.8
984,35439,"August 15, 2016, 09:00:00 PM",314.1,2.3
985,35492,"August 15, 2016, 10:00:00 PM",314.1,2.3
986,35531,"August 15, 2016, 11:00:00 PM",314.1,2.3
987,35551,"August 16, 2016, 12:00:00 AM",303.7,0.8
988,35601,"August 16, 2016, 01:00:00 AM",303.7,0.8
989,35626,"August 16, 2016, 02:00:00 AM",303.7,0.8
990,35659,"August 16, 2016, 03:00:00 AM",211.3,0.5
991,35710,"August 16, 2016, 04:00:00 AM",211.3,0.5
992,35746,"August 16, 2016, 05:00:00 AM",211.3,0.5
993,35773,"August 16, 2016, 06:00:00 AM",189.8,0.6
994,35804,"August 16, 2016, 07:00:00 AM",189.8,0.6
995,35844,"August 16, 2016, 08:00:00 AM",189.8,0.6
996,35889,"August 16, 2016, 09:00:00 AM",173.7,0.5
997,35905,"August 16, 2016, 10:00:00 AM",173.7,0.5
998,35937,"August 16, 2016, 11:00:00 AM",173.7,0.5
999,35984,"August 16, 2016, 12:00:00 PM",146.8,0.9
1000,36033,"August 16, 2016, 01:00:00 PM",146.8,0.9
1001,36060,"August 16, 2016, 02:00:00 PM",146.8,0.9
1002,36104,"August 16, 2016, 03:00:00 PM",191.4,1.6
1003,36125,"August 16, 2016, 04:00:00 PM",191.4,1.6
1004,36179,"August 16, 2016, 05:00:00 PM",191.4,1.6
1005,36198,"August 16, 2016, 06:00:00 PM",198.5,2.9
1006,36225,"August 16, 2016, 07:00:00 PM",198.5,2.9
1007,36287,"August 16, 2016, 08:00:00 PM",198.5,2.9
1008,36315,"August 16, 2016, 09:00:00 PM",156.0,1.8
1009,36353,"August 16, 2016, 10:00:00 PM",156.0,1.8
1010,36392,"August 16, 2016, 11:00:00 PM",156.0,1.8
1011,36418,"August 17, 2016, 12:00:00 AM",136.2,3.2
1012,36461,"August 17, 2016, 01:00:00 AM",136.2,3.2
1013,36496,"August 17, 2016, 02:00:00 AM",136.2,3.2
1014,36523,"August 17, 2016, 03:00:00 AM",154.5,4.0
1015,36554,"August 17, 2016, 04:00:00 AM",154.5,4.0
1016,36607,"August 17, 2016, 05:00:00 AM",154.5,4.0
1017,36636,"August 17, 2016, 06:00:00 AM",181.5,1.5
1018,36681,"August 17, 2016, 07:00:00 AM",181.5,1.5
1019,36713,"August 17, 2016, 08:00:00 AM",181.5,1.5
1020,36754,"August 17, 2016, 09:00:00 AM",223.2,1.4
1021,36775,"August 17, 2016, 10:00:00 AM",223.2,1.4
1022,36804,"August 17, 2016, 11:00:00 AM",223.2,1.4
1023,36844,"August 17, 2016, 12:00:00 PM",293.7,3.4
1024,36880,"August 17, 2016, 01:00:00 PM",293.7,3.4
1025,36919,"August 17, 2016, 02:00:00 PM",293.7,3.4
1026,36967,"August 17, 2016, 03:00:00 PM",302.5,3.4
1027,36988,"August 17, 2016, 04:00:00 PM",302.5,3.4
1028,37031,"August 17, 2016, 05:00:00 PM",302.5,3.4
1029,37067,"August 17, 2016, 06:00:00 PM",315.0,4.0
1030,37110,"August 17, 2016, 07:00:00 PM",315.0,4.0
1031,37148,"August 17, 2016, 08:00:00 PM",315.0,4.0
1032,37186,"August 17, 2016, 09:00:00 PM",315.7,2.8
1033,37221,"August 17, 2016, 10:00:00 PM",315.7,2.8
1034,37245,"August 17, 2016, 11:00:00 PM",315.7,2.8
1035,37287,"August 18, 2016, 12:00:00 AM",290.2,0.7
1036,37312,"August 18, 2016, 01:00:00 AM",290.2,0.7
1037,37351,"August 18, 2016, 02:00:00 AM",290.2,0.7
1038,37400,"August 18, 2016, 03:00:00 AM",228.2,0.6
1039,37420,"August 18, 2016, 04:00:00 AM",228.2,0.6
1040,37475,"August 18, 2016, 05:00:00 AM",228.2,0.6
1041,37505,"August 18, 2016, 06:00:00 AM",196.0,0.7
1042,37537,"August 18, 2016, 07:00:00 AM",196.0,0.7
1043,37582,"August 18, 2016, 08:00:00 AM",196.0,0.7
1044,37604,"August 18, 2016, 09:00:00 AM",187.7,0.9
1045,37650,"August 18, 2016, 10:00:00 AM",187.7,0.9
1046,37680,"August 18, 2016, 11:00:00 AM",187.7,0.9
1047,37726,"August 18, 2016, 12:00:00 PM",183.6,1.1
1048,37762,"August 18, 2016, 01:00:00 PM",183.6,1.1
1049,37799,"August 18, 2016, 02:00:00 PM",183.6,1.1
1050,37831,"August 18, 2016, 03:00:00 PM",266.8,2.8
1051,37869,"August 18, 2016, 04:00:00 PM",266.8,2.8
1052,37903,"August 18, 2016, 05:00:00 PM",266.8,2.8
1053,37940,"August 18, 2016, 06:00:00 PM",289.4,2.9
1054,37965,"August 18, 2016, 07:00:00 PM",289.4,2.9
1055,38008,"August 18, 2016, 08:00:00 PM",289.4,2.9
1056,38049,"August 18, 2016, 09:00:00 PM",302.7,3.1
1057,38076,"August 18, 2016, 10:00:00 PM",302.7,3.1
1058,38110,"August 18, 2016, 11:00:00 PM",302.7,3.1
1059,38138,"August 19, 2016, 12:00:00 AM",301.3,1.3
1060,38192,"August 19, 2016, 01:00:00 AM",301.3,1.3
1061,38229,"August 19, 2016, 02:00:00 AM",301.3,1.3
1062,38267,"August 19, 2016, 03:00:00 AM",279.8,0.3
1063,38288,"August 19, 2016, 04:00:00 AM",279.8,0.3
1064,38324,"August 19, 2016, 05:00:00 AM",279.8,0.3
1065,38374,"August 19, 2016, 06:00:00 AM",279.8,0.2
1066,38388,"August 19, 2016, 07:00:00 AM",279.8,0.2
1067,38433,"August 19, 2016, 08:00:00 AM",279.8,0.2
1068,38481,"August 19, 2016, 09:00:00 AM",317.5,0.7
1069,38516,"August 19, 2016, 10:00:00 AM",317.5,0.7
1070,38547,"August 19, 2016, 11:00:00 AM",317.5,0.7
1071,38581,"August 19, 2016, 12:00:00 PM",326.3,1.1
1072,38610,"August 19, 2016, 01:00:00 PM",326.3,1.1
1073,38648,"August 19, 2016, 02:00:00 PM",326.3,1.1
1074,38698,"August 19, 2016, 03:00:00 PM",332.1,2.5
1075,38730,"August 19, 2016, 04:00:00 PM",332.1,2.5
1076,38756,"August 19, 2016, 05:00:00 PM",332.1,2.5
1077,38799,"August 19, 2016, 06:00:00 PM",320.9,2.5
1078,38833,"August 19, 2016, 07:00:00 PM",320.9,2.5
1079,38873,"August 19, 2016, 08:00:00 PM",320.9,2.5
1080,38903,"August 19, 2016, 09:00:00 PM",322.4,2.5
1081,38942,"August 19, 2016, 10:00:00 PM",322.4,2.5
1082,38971,"August 19, 2016, 11:00:00 PM",322.4,2.5
1083,39017,"August 20, 2016, 12:00:00 AM",328.7,1.1
1084,39055,"August 20, 2016, 01:00:00 AM",328.7,1.1
1085,39093,"August 20, 2016, 02:00:00 AM",328.7,1.1
1086,39118,"August 20, 2016, 03:00:00 AM",99.8,0.3
1087,39164,"August 20, 2016, 04:00:00 AM",99.8,0.3
1088,39187,"August 20, 2016, 05:00:00 AM",99.8,0.3
1089,39227,"August 20, 2016, 06:00:00 AM",113.8,1.0
1090,39271,"August 20, 2016, 07:00:00 AM",113.8,1.0
1091,39290,"August 20, 2016, 08:00:00 AM",113.8,1.0
1092,39345,"August 20, 2016, 09:00:00 AM",119.9,1.1
1093,39361,"August 20, 2016, 10:00:00 AM",119.9,1.1
1094,39413,"August 20, 2016, 11:00:00 AM",119.9,1.1
1095,39443,"August 20, 2016, 12:00:00 PM",137.0,1.7
1096,39488,"August 20, 2016, 01:00:00 PM",137.0,1.7
1097,39519,"August 20, 2016, 02:00:00 PM",137.0,1.7
1098,39556,"August 20, 2016, 03:00:00 PM",163.1,2.3
1099,39585,"August 20, 2016, 04:00:00 PM",163.1,2.3
1100,39621,"August 20, 2016, 05:00:00 PM",163.1,2.3
1101,39660,"August 20, 2016, 06:00:00 PM",167.2,3.4
1102,39701,"August 20, 2016, 07:00:00 PM",167.2,3.4
1103,39739,"August 20, 2016, 08:00:00 PM",167.2,3.4
1104,39770,"August 20, 2016, 09:00:00 PM",169.5,3.3
1105,39813,"August 20, 2016, 10:00:00 PM",169.5,3.3
1106,39831,"August 20, 2016, 11:00:00 PM",169.5,3.3
1107,39878,"August 21, 2016, 12:00:00 AM",148.3,2.2
1108,39923,"August 21, 2016, 01:00:00 AM",148.3,2.2
1109,39955,"August 21, 2016, 02:00:00 AM",148.3,2.2
1110,39987,"August 21, 2016, 03:00:00 AM",144.9,2.0
1111,40026,"August 21, 2016, 04:00:00 AM",144.9,2.0
1112,40060,"August 21, 2016, 05:00:00 AM",144.9,2.0
1113,40103,"August 21, 2016, 06:00:00 AM",157.1,2.4
1114,40113,"August 21, 2016, 07:00:00 AM",157.1,2.4
1115,40161,"August 21, 2016, 08:00:00 AM",157.1,2.4
1116,40202,"August 21, 2016, 09:00:00 AM",163.1,2.2
1117,40239,"August 21, 2016, 10:00:00 AM",163.1,2.2
1118,40268,"August 21, 2016, 11:00:00 AM",163.1,2.2
1119,40297,"August 21, 2016, 12:00:00 PM",163.3,3.8
1120,40344,"August 21, 2016, 01:00:00 PM",163.3,3.8
1121,40371,"August 21, 2016, 02:00:00 PM",163.3,3.8
1122,40423,"August 21, 2016, 03:00:00 PM",174.0,5.0
1123,40463,"August 21, 2016, 04:00:00 PM",174.0,5.0
1124,40476,"August 21, 2016, 05:00:00 PM",174.0,5.0
1125,40535,"August 21, 2016, 06:00:00 PM",169.4,5.4
1126,40567,"August 21, 2016, 07:00:00 PM",169.4,5.4
1127,40595,"August 21, 2016, 08:00:00 PM",169.4,5.4
1128,40643,"August 21, 2016, 09:00:00 PM",158.1,4.4
1129,40676,"August 21, 2016, 10:00:00 PM",158.1,4.4
1130,40709,"August 21, 2016, 11:00:00 PM",158.1,4.4
1131,40750,"August 22, 2016, 12:00:00 AM",164.7,3.1
1132,40773,"August 22, 2016, 01:00:00 AM",164.7,3.1
1133,40809,"August 22, 2016, 02:00:00 AM",164.7,3.1
1134,40858,"August 22, 2016, 03:00:00 AM",155.0,2.5
1135,40890,"August 22, 2016, 04:00:00 AM",155.0,2.5
1136,40931,"August 22, 2016, 05:00:00 AM",155.0,2.5
1137,40965,"August 22, 2016, 06:00:00 AM",185.0,0.5
1138,40985,"August 22, 2016, 07:00:00 AM",185.0,0.5
1139,41029,"August 22, 2016, 08:00:00 AM",185.0,0.5
1140,41064,"August 22, 2016, 09:00:00 AM",276.0,1.6
1141,41091,"August 22, 2016, 10:00:00 AM",276.0,1.6
1142,41136,"August 22, 2016, 11:00:00 AM",276.0,1.6
1143,41179,"August 22, 2016, 12:00:00 PM",287.0,2.8
1144,41211,"August 22, 2016, 01:00:00 PM",287.0,2.8
1145,41241,"August 22, 2016, 02:00:00 PM",287.0,2.8
1146,41272,"August 22, 2016, 03:00:00 PM",291.4,3.9
1147,41320,"August 22, 2016, 04:00:00 PM",291.4,3.9
1148,41356,"August 22, 2016, 05:00:00 PM",291.4,3.9
1149,41385,"August 22, 2016, 06:00:00 PM",296.3,4.1
1150,41430,"August 22, 2016, 07:00:00 PM",296.3,4.1
1151,41458,"August 22, 2016, 08:00:00 PM",296.3,4.1
1152,41503,"August 22, 2016, 09:00:00 PM",299.5,4.2
1153,41525,"August 22, 2016, 10:00:00 PM",299.5,4.2
1154,41576,"August 22, 2016, 11:00:00 PM",299.5,4.2
1155,41601,"August 23, 2016, 12:00:00 AM",302.0,3.0
1156,41638,"August 23, 2016, 01:00:00 AM",302.0,3.0
1157,41683,"August 23, 2016, 02:00:00 AM",302.0,3.0
1158,41713,"August 23, 2016, 03:00:00 AM",307.6,1.5
1159,41735,"August 23, 2016, 04:00:00 AM",307.6,1.5
1160,41784,"August 23, 2016, 05:00:00 AM",307.6,1.5
1161,41822,"August 23, 2016, 06:00:00 AM",253.8,0.7
1162,41858,"August 23, 2016, 07:00:00 AM",253.8,0.7
1163,41900,"August 23, 2016, 08:00:00 AM",253.8,0.7
1164,41933,"August 23, 2016, 09:00:00 AM",213.1,0.6
1165,41963,"August 23, 2016, 10:00:00 AM",213.1,0.6
1166,42004,"August 23, 2016, 11:00:00 AM",213.1,0.6
1167,42028,"August 23, 2016, 12:00:00 PM",209.2,0.7
1168,42074,"August 23, 2016, 01:00:00 PM",209.2,0.7
1169,42110,"August 23, 2016, 02:00:00 PM",209.2,0.7
1170,42143,"August 23, 2016, 03:00:00 PM",261.8,2.9
1171,42176,"August 23, 2016, 04:00:00 PM",261.8,2.9
1172,42225,"August 23, 2016, 05:00:00 PM",261.8,2.9
1173,42249,"August 23, 2016, 06:00:00 PM",251.5,3.3
1174,42287,"August 23, 2016, 07:00:00 PM",251.5,3.3
1175,42330,"August 23, 2016, 08:00:00 PM",251.5,3.3
1176,42367,"August 23, 2016, 09:00:00 PM",243.3,3.2
1177,42407,"August 23, 2016, 10:00:00 PM",243.3,3.2
1178,42439,"August 23, 2016, 11:00:00 PM",243.3,3.2
1179,42468,"August 24, 2016, 12:00:00 AM",244.1,1.6
1180,42508,"August 24, 2016, 01:00:00 AM",244.1,1.6
1181,42546,"August 24, 2016, 02:00:00 AM",244.1,1.6
1182,42585,"August 24, 2016, 03:00:00 AM",215.1,0.7
1183,42611,"August 24, 2016, 04:00:00 AM",215.1,0.7
1184,42658,"August 24, 2016, 05:00:00 AM",215.1,0.7
1185,42692,"August 24, 2016, 06:00:00 AM",173.3,0.8
1186,42725,"August 24, 2016, 07:00:00 AM",173.3,0.8
1187,42764,"August 24, 2016, 08:00:00 AM",173.3,0.8
1188,42800,"August 24, 2016, 09:00:00 AM",171.0,0.7
1189,42818,"August 24, 2016, 10:00:00 AM",171.0,0.7
1190,42874,"August 24, 2016, 11:00:00 AM",171.0,0.7
1191,42905,"August 24, 2016, 12:00:00 PM",165.7,0.7
1192,42935,"August 24, 2016, 01:00:00 PM",165.7,0.7
1193,42980,"August 24, 2016, 02:00:00 PM",165.7,0.7
1194,43010,"August 24, 2016, 03:00:00 PM",250.4,2.9
1195,43053,"August 24, 2016, 04:00:00 PM",250.4,2.9
1196,43080,"August 24, 2016, 05:00:00 PM",250.4,2.9
1197,43108,"August 24, 2016, 06:00:00 PM",237.1,2.6
1198,43163,"August 24, 2016, 07:00:00 PM",237.1,2.6
1199,43196,"August 24, 2016, 08:00:00 PM",237.1,2.6
1200,43232,"August 24, 2016, 09:00:00 PM",221.6,2.3
1201,43266,"August 24, 2016, 10:00:00 PM",221.6,2.3
1202,43292,"August 24, 2016, 11:00:00 PM",221.6,2.3
1203,43340,"August 25, 2016, 12:00:00 AM",197.5,1.1
1204,43363,"August 25, 2016, 01:00:00 AM",197.5,1.1
1205,43401,"August 25, 2016, 02:00:00 AM",197.5,1.1
1206,43437,"August 25, 2016, 03:00:00 AM",174.7,1.2
1207,43483,"August 25, 2016, 04:00:00 AM",174.7,1.2
1208,43523,"August 25, 2016, 05:00:00 AM",174.7,1.2
1209,43551,"August 25, 2016, 06:00:00 AM",197.4,1.5
1210,43595,"August 25, 2016, 07:00:00 AM",197.4,1.5
1211,43624,"August 25, 2016, 08:00:00 AM",197.4,1.5
1212,43656,"August 25, 2016, 09:00:00 AM",171.4,1.4
1213,43684,"August 25, 2016, 10:00:00 AM",171.4,1.4
1214,43726,"August 25, 2016, 11:00:00 AM",171.4,1.4
1215,43768,"August 25, 2016, 12:00:00 PM",200.6,2.8
1216,43810,"August 25, 2016, 01:00:00 PM",200.6,2.8
1217,43829,"August 25, 2016, 02:00:00 PM",200.6,2.8
1218,43879,"August 25, 2016, 03:00:00 PM",206.3,2.9
1219,43918,"August 25, 2016, 04:00:00 PM",206.3,2.9
1220,43954,"August 25, 2016, 05:00:00 PM",206.3,2.9
1221,43978,"August 25, 2016, 06:00:00 PM",211.0,3.0
1222,44021,"August 25, 2016, 07:00:00 PM",211.0,3.0
1223,44059,"August 25, 2016, 08:00:00 PM",211.0,3.0
1224,44095,"August 25, 2016, 09:00:00 PM",217.4,2.4
1225,44114,"August 25, 2016, 10:00:00 PM",217.4,2.4
1226,44167,"August 25, 2016, 11:00:00 PM",217.4,2.4
1227,44200,"August 26, 2016, 12:00:00 AM",222.6,1.6
1228,44238,"August 26, 2016, 01:00:00 AM",222.6,1.6
1229,44257,"August 26, 2016, 02:00:00 AM",222.6,1.6
1230,44303,"August 26, 2016, 03:00:00 AM",216.5,1.3
1231,44345,"August 26, 2016, 04:00:00 AM",216.5,1.3
1232,44378,"August 26, 2016, 05:00:00 AM",216.5,1.3
1233,44408,"August 26, 2016, 06:00:00 AM",178.3,1.1
1234,44458,"August 26, 2016, 07:00:00 AM",178.3,1.1
1235,44481,"August 26, 2016, 08:00:00 AM",178.3,1.1
1236,44520,"August 26, 2016, 09:00:00 AM",194.4,1.6
1237,44546,"August 26, 2016, 10:00:00 AM",194.4,1.6
1238,44598,"August 26, 2016, 11:00:00 AM",194.4,1.6
1239,44621,"August 26, 2016, 12:00:00 PM",199.0,0.9
1240,44667,"August 26, 2016, 01:00:00 PM",199.0,0.9
1241,44700,"August 26, 2016, 02:00:00 PM",199.0,0.9
1242,44739,"August 26, 2016, 03:00:00 PM",248.9,3.0
1243,44783,"August 26, 2016, 04:00:00 PM",248.9,3.0
1244,44808,"August 26, 2016, 05:00:00 PM",248.9,3.0
1245,44854,"August 26, 2016, 06:00:00 PM",273.6,3.9
1246,44885,"August 26, 2016, 07:00:00 PM",273.6,3.9
1247,44916,"August 26, 2016, 08:00:00 PM",273.6,3.9
1248,44960,"August 26, 2016, 09:00:00 PM",286.1,4.1
1249,44996,"August 26, 2016, 10:00:00 PM",286.1,4.1
1250,45018,"August 26, 2016, 11:00:00 PM",286.1,4.1
1251,45062,"August 27, 2016, 12:00:00 AM",291.6,2.0
1252,45098,"August 27, 2016, 01:00:00 AM",291.6,2.0
1253,45136,"August 27, 2016, 02:00:00 AM",291.6,2.0
1254,45172,"August 27, 2016, 03:00:00 AM",279.8,0.1
1255,45212,"August 27, 2016, 04:00:00 AM",279.8,0.1
1256,45245,"August 27, 2016, 05:00:00 AM",279.8,0.1
1257,45278,"August 27, 2016, 06:00:00 AM",308.0,0.4
1258,45312,"August 27, 2016, 07:00:00 AM",308.0,0.4
1259,45343,"August 27, 2016, 08:00:00 AM",308.0,0.4
1260,45381,"August 27, 2016, 09:00:00 AM",309.5,0.4
1261,45425,"August 27, 2016, 10:00:00 AM",309.5,0.4
1262,45450,"August 27, 2016, 11:00:00 AM",309.5,0.4
1263,45502,"August 27, 2016, 12:00:00 PM",323.0,0.9
1264,45525,"August 27, 2016, 01:00:00 PM",323.0,0.9
1265,45556,"August 27, 2016, 02:00:00 PM",323.0,0.9
1266,45604,"August 27, 2016, 03:00:00 PM",332.4,2.2
1267,45641,"August 27, 2016, 04:00:00 PM",332.4,2.2
1268,45682,"August 27, 2016, 05:00:00 PM",332.4,2.2
1269,45709,"August 27, 2016, 06:00:00 PM",323.8,2.4
1270,45750,"August 27, 2016, 07:00:00 PM",323.8,2.4
1271,45774,"August 27, 2016, 08:00:00 PM",323.8,2.4
1272,45818,"August 27, 2016, 09:00:00 PM",329.9,2.0
1273,45863,"August 27, 2016, 10:00:00 PM",329.9,2.0
1274,45896,"August 27, 2016, 11:00:00 PM",329.9,2.0
1275,45929,"August 28, 2016, 12:00:00 AM",320.2,0.6
1276,45957,"August 28, 2016, 01:00:00 AM",320.2,0.6
1277,45994,"August 28, 2016, 02:00:00 AM",320.2,0.6
1278,46032,"August 28, 2016, 03:00:00 AM",115.4,0.6
1279,46074,"August 28, 2016, 04:00:00 AM",115.4,0.6
1280,46111,"August 28, 2016, 05:00:00 AM",115.4,0.6
1281,46147,"August 28, 2016, 06:00:00 AM",116.9,1.3
1282,46163,"August 28, 2016, 07:00:00 AM",116.9,1.3
1283,46209,"August 28, 2016, 08:00:00 AM",116.9,1.3
1284,46243,"August 28, 2016, 09:00:00 AM",128.5,1.0
1285,46288,"August 28, 2016, 10:00:00 AM",128.5,1.0
1286,46325,"August 28, 2016, 11:00:00 AM",128.5,1.0
1287,46363,"August 28, 2016, 12:00:00 PM",161.0,1.4
1288,46400,"August 28, 2016, 01:00:00 PM",161.0,1.4
1289,46434,"August 28, 2016, 02:00:00 PM",161.0,1.4
1290,46468,"August 28, 2016, 03:00:00 PM",186.3,3.1
1291,46500,"August 28, 2016, 04:00:00 PM",186.3,3.1
1292,46543,"August 28, 2016, 05:00:00 PM",186.3,3.1
1293,46573,"August 28, 2016, 06:00:00 PM",191.7,3.1
1294,46604,"August 28, 2016, 07:00:00 PM",191.7,3.1
1295,46643,"August 28, 2016, 08:00:00 PM",191.7,3.1
1296,46670,"August 28, 2016, 09:00:00 PM",189.8,2.7
1297,46718,"August 28, 2016, 10:00:00 PM",189.8,2.7
1298,46750,"August 28, 2016, 11:00:00 PM",189.8,2.7
1299,46779,"August 29, 2016, 12:00:00 AM",178.2,1.4
1300,46832,"August 29, 2016, 01:00:00 AM",178.2,1.4
