Chemical,Monitor,Date,Reading
Appluimonia,3,2016-12-31,1.3454861249999999
Appluimonia,4,2016-04-01,0.20699706250000002
Appluimonia,4,2016-04-02,0.18700740000000002
Appluimonia,4,2016-04-03,0.17349763375000002
Appluimonia,4,2016-04-04,0.2670203449999999
Appluimonia,4,2016-04-05,0.2169232925
Appluimonia,4,2016-04-06,0.22748473913043485
Appluimonia,4,2016-04-07,0.21208149499999998
Appluimonia,4,2016-04-08,0.25964042499999995
Appluimonia,4,2016-04-09,0.2526770725
Appluimonia,4,2016-04-10,0.24914325833333328
Appluimonia,4,2016-04-11,0.22852780416666665
Appluimonia,4,2016-04-12,0.3144370416666666
Appluimonia,4,2016-04-13,0.29701742833333333
Appluimonia,4,2016-04-14,0.31798723333333334
Appluimonia,4,2016-04-15,0.3201588791666667
Appluimonia,4,2016-04-16,0.2977059816666666
Appluimonia,4,2016-04-17,0.36967120166666656
Appluimonia,4,2016-04-18,0.34016186666666676
Appluimonia,4,2016-04-19,0.358411
Appluimonia,4,2016-04-20,0.24851125999999998
Appluimonia,4,2016-04-21,0.2900071208333333
Appluimonia,4,2016-04-22,0.2977510958333333
Appluimonia,4,2016-04-23,0.3332670875
Appluimonia,4,2016-04-24,0.34874559583333326
Appluimonia,4,2016-04-25,0.3056016958333333
Appluimonia,4,2016-04-26,0.31848875416666667
Appluimonia,4,2016-04-27,0.3394788541666667
Appluimonia,4,2016-04-28,0.3943618541666667
Appluimonia,4,2016-04-29,0.35400190416666666
Appluimonia,4,2016-04-30,0.37458278333333334
Appluimonia,4,2016-08-01,1.2525877499999998
Appluimonia,4,2016-08-02,1.1502298260869563
Appluimonia,4,2016-08-03,1.0216014166666667
Appluimonia,4,2016-08-04,1.001304304347826
Appluimonia,4,2016-08-05,0.9190594583333332
Appluimonia,4,2016-08-06,0.9663786249999999
Appluimonia,4,2016-08-07,1.0498175217391303
Appluimonia,4,2016-08-08,1.0625980000000002
Appluimonia,4,2016-08-09,1.116951166666667
Appluimonia,4,2016-08-10,1.1007579166666668
Appluimonia,4,2016-08-11,1.0333845833333333
Appluimonia,4,2016-08-12,1.1051517916666667
Appluimonia,4,2016-08-13,1.0237193333333336
Appluimonia,4,2016-08-14,1.0366479166666667
Appluimonia,4,2016-08-15,1.0728590000000005
Appluimonia,4,2016-08-16,1.1181970833333332
Appluimonia,4,2016-08-17,1.0380710833333333
Appluimonia,4,2016-08-18,1.168889125
Appluimonia,4,2016-08-19,1.0753303333333335
Appluimonia,4,2016-08-20,1.1576774583333334
Appluimonia,4,2016-08-21,1.1273202083333334
Appluimonia,4,2016-08-22,1.113609625
Appluimonia,4,2016-08-23,1.1300717500000002
Appluimonia,4,2016-08-24,1.1298213333333333
Appluimonia,4,2016-08-25,1.138662125
Appluimonia,4,2016-08-26,1.193308375
Appluimonia,4,2016-08-27,1.1188022499999997
Appluimonia,4,2016-08-28,1.1099532083333334
Appluimonia,4,2016-08-29,1.1797449166666667
Appluimonia,4,2016-08-30,1.2195945416666667
Appluimonia,4,2016-08-31,1.2297707083333336
Appluimonia,4,2016-12-01,1.8971350000000002
Appluimonia,4,2016-12-02,1.902194347826087
Appluimonia,4,2016-12-03,1.88704875
Appluimonia,4,2016-12-04,1.9333937499999996
Appluimonia,4,2016-12-05,1.9251633333333336
Appluimonia,4,2016-12-06,1.8894629166666668
Appluimonia,4,2016-12-07,2.054176956521739
Appluimonia,4,2016-12-08,1.9330258333333334
Appluimonia,4,2016-12-09,1.954856666666667
Appluimonia,4,2016-12-10,1.9002554166666668
Appluimonia,4,2016-12-11,1.9643783333333331
Appluimonia,4,2016-12-12,1.9736245833333335
Appluimonia,4,2016-12-13,1.996665
Appluimonia,4,2016-12-14,1.9823570833333328
Appluimonia,4,2016-12-15,2.0266766666666665
Appluimonia,4,2016-12-16,2.0396804166666667
Appluimonia,4,2016-12-17,1.9814975
Appluimonia,4,2016-12-18,2.051061666666667
Appluimonia,4,2016-12-19,1.9896783333333332
Appluimonia,4,2016-12-20,2.012444583333333
Appluimonia,4,2016-12-21,1.9604891666666664
Appluimonia,4,2016-12-22,1.9953587500000003
Appluimonia,4,2016-12-23,1.9963387499999994
Appluimonia,4,2016-12-24,2.0156920833333336
Appluimonia,4,2016-12-25,1.966896666666667
Appluimonia,4,2016-12-26,2.040384166666666
Appluimonia,4,2016-12-27,2.066097083333333
Appluimonia,4,2016-12-28,2.0047891666666664
Appluimonia,4,2016-12-29,2.0339937499999996
Appluimonia,4,2016-12-30,2.1863729166666666
Appluimonia,4,2016-12-31,2.1068708333333332
Appluimonia,5,2016-04-01,0.20816604583333329
Appluimonia,5,2016-04-02,0.22776318695652173
Appluimonia,5,2016-04-03,0.19353810999999996
Appluimonia,5,2016-04-04,0.2711935583333333
Appluimonia,5,2016-04-05,0.19461504041666666
Appluimonia,5,2016-04-06,0.2321127452173913
Appluimonia,5,2016-04-07,0.3530414145833333
Appluimonia,5,2016-04-08,0.18278725416666664
Appluimonia,5,2016-04-09,0.2976794125
Appluimonia,5,2016-04-10,0.19523626124999996
Appluimonia,5,2016-04-11,0.27784253458333336
Appluimonia,5,2016-04-12,0.2558747708333333
Appluimonia,5,2016-04-13,0.25155430833333337
Appluimonia,5,2016-04-14,0.26547292499999997
Appluimonia,5,2016-04-15,0.2918076708333333
Appluimonia,5,2016-04-16,0.23517343458333337
Appluimonia,5,2016-04-17,0.31159909999999996
Appluimonia,5,2016-04-18,0.26902823625000005
Appluimonia,5,2016-04-19,0.22478864541666663
Appluimonia,5,2016-04-20,0.24741496249999997
Appluimonia,5,2016-04-21,0.30582721791666667
Appluimonia,5,2016-04-22,0.2788188933333334
Appluimonia,5,2016-04-23,0.20237893041666669
Appluimonia,5,2016-04-24,0.22595147916666666
Appluimonia,5,2016-04-25,0.3019735554166666
Appluimonia,5,2016-04-26,0.2433001458333333
Appluimonia,5,2016-04-27,0.2651550479166667
Appluimonia,5,2016-04-28,0.2395118791666667
Appluimonia,5,2016-04-29,0.2571221208333334
Appluimonia,5,2016-04-30,0.2936347333333333
Appluimonia,5,2016-08-01,0.9748013708333333
Appluimonia,5,2016-08-02,0.545970943478261
Appluimonia,5,2016-08-03,0.32203629291666663
Appluimonia,5,2016-08-04,0.4282853260869565
Appluimonia,5,2016-08-05,0.45578578333333336
Appluimonia,5,2016-08-06,0.3234385208333334
Appluimonia,5,2016-08-07,0.3954970391304348
Appluimonia,5,2016-08-08,0.4103687166666666
Appluimonia,5,2016-08-09,0.41220554166666673
Appluimonia,5,2016-08-10,0.49335458333333326
Appluimonia,5,2016-08-11,0.40909758749999986
Appluimonia,5,2016-08-12,0.3625716958333333
Appluimonia,5,2016-08-13,1.4859354204166664
Appluimonia,5,2016-08-14,0.4349308249999999
Appluimonia,5,2016-08-15,0.34174965833333326
Appluimonia,5,2016-08-16,0.39290134166666674
Appluimonia,5,2016-08-17,0.5874530125000001
Appluimonia,5,2016-08-18,0.38090475
Appluimonia,5,2016-08-19,0.4128296249999999
Appluimonia,5,2016-08-20,0.5216550541666666
Appluimonia,5,2016-08-21,0.43411804833333334
Appluimonia,5,2016-08-22,0.4145796749999999
Appluimonia,5,2016-08-23,0.4454834529166667
Appluimonia,5,2016-08-24,0.3762338112499999
Appluimonia,5,2016-08-25,0.3822115254166667
Appluimonia,5,2016-08-26,0.363532725
Appluimonia,5,2016-08-27,0.453310775
Appluimonia,5,2016-08-28,0.42931928750000004
Appluimonia,5,2016-08-29,0.4650543708333333
Appluimonia,5,2016-08-30,0.39549794208333333
Appluimonia,5,2016-08-31,0.4765919916666666
Appluimonia,5,2016-12-01,0.7115054416666666
Appluimonia,5,2016-12-02,0.5316225695652174
Appluimonia,5,2016-12-03,0.6396418141666668
Appluimonia,5,2016-12-04,0.6492266674999999
Appluimonia,5,2016-12-05,0.8014244833333334
Appluimonia,5,2016-12-06,0.4960829208333332
Appluimonia,5,2016-12-07,0.6551411086956521
Appluimonia,5,2016-12-08,0.7201944583333333
Appluimonia,5,2016-12-09,0.5722396541666668
Appluimonia,5,2016-12-10,0.6979294208333333
Appluimonia,5,2016-12-11,0.7488146629166668
Appluimonia,5,2016-12-12,1.1802867083333333
Appluimonia,5,2016-12-13,0.7033919583333333
Appluimonia,5,2016-12-14,0.6726323625
Appluimonia,5,2016-12-15,0.6134631916666666
Appluimonia,5,2016-12-16,0.6509792708333334
Appluimonia,5,2016-12-17,0.6078575083333332
Appluimonia,5,2016-12-18,0.6982984416666667
Appluimonia,5,2016-12-19,0.49030706249999995
Appluimonia,5,2016-12-20,0.5355526333333334
Appluimonia,5,2016-12-21,0.6411615079166667
Appluimonia,5,2016-12-22,0.6230261583333333
Appluimonia,5,2016-12-23,0.5719557041666666
Appluimonia,5,2016-12-24,0.5772340708333333
Appluimonia,5,2016-12-25,0.5681248958333333
Appluimonia,5,2016-12-26,0.7065781625
Appluimonia,5,2016-12-27,0.5098081791666667
Appluimonia,5,2016-12-28,0.6525185458333335
Appluimonia,5,2016-12-29,1.08703225
Appluimonia,5,2016-12-30,0.6361755416666667
Appluimonia,5,2016-12-31,0.6567271625000001
Appluimonia,6,2016-04-01,0.3942456541666666
Appluimonia,6,2016-04-02,0.3900244739130435
Appluimonia,6,2016-04-03,0.4462337916666667
Appluimonia,6,2016-04-04,0.39289715833333316
Appluimonia,6,2016-04-05,0.4283939291666667
Appluimonia,6,2016-04-06,0.4467123773913042
Appluimonia,6,2016-04-07,0.4053276666666667
Appluimonia,6,2016-04-08,0.37101365416666665
Appluimonia,6,2016-04-09,0.420391875
Appluimonia,6,2016-04-10,0.4752688333333334
Appluimonia,6,2016-04-11,0.4674161958333334
Appluimonia,6,2016-04-12,0.43712317916666676
Appluimonia,6,2016-04-13,0.4470204625
Appluimonia,6,2016-04-14,0.3652721583333333
Appluimonia,6,2016-04-15,0.3611237916666667
Appluimonia,6,2016-04-16,0.578741875
Appluimonia,6,2016-04-17,0.58356226
Appluimonia,6,2016-04-18,0.43199208333333333
Appluimonia,6,2016-04-19,0.3306509583333333
Appluimonia,6,2016-04-20,0.44790320833333325
Appluimonia,6,2016-04-21,0.418706375
Appluimonia,6,2016-04-22,0.3929792916666668
Appluimonia,6,2016-04-23,0.36902492916666674
Appluimonia,6,2016-04-24,0.37240078749999994
Appluimonia,6,2016-04-25,0.41441025416666655
Appluimonia,6,2016-04-26,0.6342676708333332
Appluimonia,6,2016-04-27,0.420710825
Appluimonia,6,2016-04-28,0.34848148333333334
Appluimonia,6,2016-04-29,0.7981742958333334
Appluimonia,6,2016-04-30,0.33542910791666664
Appluimonia,6,2016-08-01,0.4576270583333333
Appluimonia,6,2016-08-02,0.9157214130434782
Appluimonia,6,2016-08-03,0.44182511250000006
Appluimonia,6,2016-08-04,0.34656196521739135
Appluimonia,6,2016-08-05,0.3717402041666667
Appluimonia,6,2016-08-06,0.4045654458333334
Appluimonia,6,2016-08-07,0.3739694565217392
Appluimonia,6,2016-08-08,0.3643129291666667
Appluimonia,6,2016-08-09,0.41935092916666666
Appluimonia,6,2016-08-10,0.3626735833333334
Appluimonia,6,2016-08-11,0.37943939500000007
Appluimonia,6,2016-08-12,0.41295736666666666
Appluimonia,6,2016-08-13,0.4259164166666667
Appluimonia,6,2016-08-14,0.4110477083333333
Appluimonia,6,2016-08-15,0.44013296666666674
Appluimonia,6,2016-08-16,0.42086158749999997
Appluimonia,6,2016-08-17,0.36853855416666675
Appluimonia,6,2016-08-18,0.40279412083333327
Appluimonia,6,2016-08-19,0.39172475
Appluimonia,6,2016-08-20,0.5381518016666668
Appluimonia,6,2016-08-21,0.3699549541666667
Appluimonia,6,2016-08-22,0.34572001666666674
Appluimonia,6,2016-08-23,0.4289628749999999
Appluimonia,6,2016-08-24,0.40235631916666675
Appluimonia,6,2016-08-25,0.36302802500000014
Appluimonia,6,2016-08-26,0.3531137958333334
Appluimonia,6,2016-08-27,0.3972414354166666
Appluimonia,6,2016-08-28,0.3861425
Appluimonia,6,2016-08-29,0.38655429583333323
Appluimonia,6,2016-08-30,0.36531405833333336
Appluimonia,6,2016-08-31,0.4903344708333334
Appluimonia,6,2016-12-01,0.38480737500000006
Appluimonia,6,2016-12-02,0.42913756521739127
Appluimonia,6,2016-12-03,0.41508500416666666
Appluimonia,6,2016-12-04,0.4850362499999999
Appluimonia,6,2016-12-05,0.4633608441666666
Appluimonia,6,2016-12-06,0.3356754666666666
Appluimonia,6,2016-12-07,0.7048510913043478
Appluimonia,6,2016-12-08,0.35830654166666664
Appluimonia,6,2016-12-09,0.41277152666666656
Appluimonia,6,2016-12-10,0.3777038333333333
Appluimonia,6,2016-12-11,0.40058583333333336
Appluimonia,6,2016-12-12,0.3910594291666667
Appluimonia,6,2016-12-13,0.39460137083333335
Appluimonia,6,2016-12-14,0.3953052958333334
Appluimonia,6,2016-12-15,0.4880623583333334
Appluimonia,6,2016-12-16,0.40640564166666665
Appluimonia,6,2016-12-17,0.3152184458333333
Appluimonia,6,2016-12-18,0.40732358333333335
Appluimonia,6,2016-12-19,0.4321715
Appluimonia,6,2016-12-20,0.44435067916666665
Appluimonia,6,2016-12-21,0.41687252916666667
Appluimonia,6,2016-12-22,0.4003904083333334
Appluimonia,6,2016-12-23,0.40583410166666667
Appluimonia,6,2016-12-24,0.4093986541666667
Appluimonia,6,2016-12-25,0.3895318166666666
Appluimonia,6,2016-12-26,0.5332203791666666
Appluimonia,6,2016-12-27,0.4028303833333334
Appluimonia,6,2016-12-28,0.4213834708333332
Appluimonia,6,2016-12-29,0.42325981250000005
Appluimonia,6,2016-12-30,0.4063036833333334
Appluimonia,6,2016-12-31,0.41566727500000006
Appluimonia,7,2016-04-01,0.7453275375
Appluimonia,7,2016-04-02,0.35281573478260875
Appluimonia,7,2016-04-03,0.5828098583333333
Appluimonia,7,2016-04-04,0.5886035291666666
Appluimonia,7,2016-04-05,0.7588643833333332
Appluimonia,7,2016-04-06,0.6513186391304346
Appluimonia,7,2016-04-07,0.7236652541666667
Appluimonia,7,2016-04-08,0.5178428041666666
Appluimonia,7,2016-04-09,0.5116699874999999
Appluimonia,7,2016-04-10,0.5365583166666666
Appluimonia,7,2016-04-11,0.6590873083333334
Appluimonia,7,2016-04-12,0.5760009583333333
Appluimonia,7,2016-04-13,0.6005427083333333
Appluimonia,7,2016-04-14,0.43962359166666665
Appluimonia,7,2016-04-15,0.7251902874999999
Appluimonia,7,2016-04-16,0.7203729666666665
Appluimonia,7,2016-04-17,0.8785300166666667
Appluimonia,7,2016-04-18,0.5100082208333333
Appluimonia,7,2016-04-19,0.5606800166666667
Appluimonia,7,2016-04-20,0.7430372375
Appluimonia,7,2016-04-21,0.6529496833333334
Appluimonia,7,2016-04-22,0.5343053625
Appluimonia,7,2016-04-23,0.7320097166666667
Appluimonia,7,2016-04-24,0.5548644874999998
Appluimonia,7,2016-04-25,0.39675640833333325
Appluimonia,7,2016-04-26,0.6077095166666666
Appluimonia,7,2016-04-27,0.5915454583333334
Appluimonia,7,2016-04-28,0.46978956666666666
Appluimonia,7,2016-04-29,0.7382202833333333
Appluimonia,7,2016-04-30,0.5230156041666668
Appluimonia,7,2016-08-01,0.373114065
Appluimonia,7,2016-08-02,0.4076258086956522
Appluimonia,7,2016-08-03,0.5912752916666667
Appluimonia,7,2016-08-04,0.7298519130434782
Appluimonia,7,2016-08-05,0.8632290083333333
Appluimonia,7,2016-08-06,0.5135791445833332
Appluimonia,7,2016-08-07,0.49036286043478267
Appluimonia,7,2016-08-08,0.6029643791666668
Appluimonia,7,2016-08-09,0.7515180875
Appluimonia,7,2016-08-10,0.7157243295833333
Appluimonia,7,2016-08-11,0.5793602166666667
Appluimonia,7,2016-08-12,0.5853530291666668
Appluimonia,7,2016-08-13,0.7807489958333332
Appluimonia,7,2016-08-14,0.5539483749999999
Appluimonia,7,2016-08-15,0.7188168749999999
Appluimonia,7,2016-08-16,0.4234123791666667
Appluimonia,7,2016-08-17,0.47715870499999996
Appluimonia,7,2016-08-18,0.48957751875
Appluimonia,7,2016-08-19,0.454539075
Appluimonia,7,2016-08-20,0.5560550599999999
Appluimonia,7,2016-08-21,0.5810242458333332
Appluimonia,7,2016-08-22,0.6460991108333333
Appluimonia,7,2016-08-23,0.5370314499999999
Appluimonia,7,2016-08-24,0.5139575291666666
Appluimonia,7,2016-08-25,0.7274304708333333
Appluimonia,7,2016-08-26,0.7363886041666666
Appluimonia,7,2016-08-27,0.6314830125
Appluimonia,7,2016-08-28,0.7069510791666668
Appluimonia,7,2016-08-29,0.5928274208333334
Appluimonia,7,2016-08-30,0.46018680416666663
Appluimonia,7,2016-08-31,0.5031622416666667
Appluimonia,7,2016-12-01,0.6283696929166667
Appluimonia,7,2016-12-02,0.6605283739130435
Appluimonia,7,2016-12-03,0.4157322704166666
Appluimonia,7,2016-12-04,0.532856925
Appluimonia,7,2016-12-05,0.5859145858333333
Appluimonia,7,2016-12-06,0.7130938708333332
Appluimonia,7,2016-12-07,0.8146229916666665
Appluimonia,7,2016-12-08,0.5212652583333333
Appluimonia,7,2016-12-09,0.4431696708333333
Appluimonia,7,2016-12-10,0.6924983779166668
Appluimonia,7,2016-12-11,0.6400382874999998
Appluimonia,7,2016-12-12,0.47520127083333336
Appluimonia,7,2016-12-13,0.6488878583333332
Appluimonia,7,2016-12-14,0.5406950041666666
Appluimonia,7,2016-12-15,0.65539068625
Appluimonia,7,2016-12-16,0.73509575
Appluimonia,7,2016-12-17,0.5725747758333334
Appluimonia,7,2016-12-18,0.5473729416666665
Appluimonia,7,2016-12-19,0.6363433929166666
Appluimonia,7,2016-12-20,0.786351125
Appluimonia,7,2016-12-21,0.507926275
Appluimonia,7,2016-12-22,0.5819557208333334
Appluimonia,7,2016-12-23,0.6844738541666665
Appluimonia,7,2016-12-24,0.5681950458333332
Appluimonia,7,2016-12-25,0.6961014166666667
Appluimonia,7,2016-12-26,0.5123081458333335
Appluimonia,7,2016-12-27,0.6697297999999999
Appluimonia,7,2016-12-28,0.5072223416666666
Appluimonia,7,2016-12-29,0.6124197083333334
Appluimonia,7,2016-12-30,0.5532070333333333
Appluimonia,7,2016-12-31,0.5612566583333333
Appluimonia,8,2016-04-01,0.47305755
Appluimonia,8,2016-04-02,0.4254003130434782
Appluimonia,8,2016-04-03,0.5127062333333333
Appluimonia,8,2016-04-04,0.4526988791666666
Appluimonia,8,2016-04-05,0.44081042499999995
Appluimonia,8,2016-04-06,0.5503639304347825
Appluimonia,8,2016-04-07,0.5632677083333334
Appluimonia,8,2016-04-08,0.42882750208333326
Appluimonia,8,2016-04-09,0.4653387975000001
Appluimonia,8,2016-04-10,0.4270118333333333
Appluimonia,8,2016-04-11,0.42259779999999997
Appluimonia,8,2016-04-12,0.4156575416666668
Appluimonia,8,2016-04-13,0.5532980041666667
Appluimonia,8,2016-04-14,0.5085422041666667
Appluimonia,8,2016-04-15,0.48515709583333333
Appluimonia,8,2016-04-16,0.6032471333333335
Appluimonia,8,2016-04-17,0.5646381458333333
Appluimonia,8,2016-04-18,0.46099356333333347
Appluimonia,8,2016-04-19,0.5907375375
Appluimonia,8,2016-04-20,0.5077364899999999
Appluimonia,8,2016-04-21,0.4556115166666667
Appluimonia,8,2016-04-22,0.5580685000000001
Appluimonia,8,2016-04-23,0.5370305695833334
Appluimonia,8,2016-04-24,0.38808051749999994
Appluimonia,8,2016-04-25,0.49289081125000006
Appluimonia,8,2016-04-26,0.45524976041666676
Appluimonia,8,2016-04-27,0.49470068749999996
Appluimonia,8,2016-04-28,0.2982380375
Appluimonia,8,2016-04-29,0.5036836829166667
Appluimonia,8,2016-04-30,0.46582408875000003
Appluimonia,8,2016-08-01,0.3606842641666666
Appluimonia,8,2016-08-02,0.6515889347826088
Appluimonia,8,2016-08-03,0.5611836375
Appluimonia,8,2016-08-04,0.43499038826086944
Appluimonia,8,2016-08-05,0.6503471666666667
Appluimonia,8,2016-08-06,0.5459171875
Appluimonia,8,2016-08-07,0.5210321782608696
Appluimonia,8,2016-08-08,0.5064423458333334
Appluimonia,8,2016-08-09,0.4691733333333333
Appluimonia,8,2016-08-10,0.39218410416666655
Appluimonia,8,2016-08-11,0.4956701916666666
Appluimonia,8,2016-08-12,0.5111751083333332
Appluimonia,8,2016-08-13,0.47091720416666666
Appluimonia,8,2016-08-14,0.5894454791666666
Appluimonia,8,2016-08-15,0.426691475
Appluimonia,8,2016-08-16,0.4527610041666667
Appluimonia,8,2016-08-17,0.46151850833333335
Appluimonia,8,2016-08-18,0.36365318333333324
Appluimonia,8,2016-08-19,0.44210318083333316
Appluimonia,8,2016-08-20,0.5489846749999999
Appluimonia,8,2016-08-21,0.44638683333333334
Appluimonia,8,2016-08-22,0.4020019354166667
Appluimonia,8,2016-08-23,0.4929346795833333
Appluimonia,8,2016-08-24,0.43928862916666667
Appluimonia,8,2016-08-25,0.3441656183333333
Appluimonia,8,2016-08-26,0.4536164833333332
Appluimonia,8,2016-08-27,0.46270390416666674
Appluimonia,8,2016-08-28,0.5695933104166666
Appluimonia,8,2016-08-29,0.47372072083333333
Appluimonia,8,2016-08-30,0.4351566316666666
Appluimonia,8,2016-08-31,0.5028175279166667
Appluimonia,8,2016-12-01,0.47335738333333327
Appluimonia,8,2016-12-02,0.4945051434782608
Appluimonia,8,2016-12-03,0.49456037083333343
Appluimonia,8,2016-12-04,0.42794334874999995
Appluimonia,8,2016-12-05,0.5473073329166667
Appluimonia,8,2016-12-06,0.461641325
Appluimonia,8,2016-12-07,0.5158079043478262
Appluimonia,8,2016-12-08,0.5139595833333332
Appluimonia,8,2016-12-09,0.4373591279166668
Appluimonia,8,2016-12-10,0.4064071375
Appluimonia,8,2016-12-11,0.4500204375000001
Appluimonia,8,2016-12-12,0.5101230541666665
Appluimonia,8,2016-12-13,0.4132005958333334
Appluimonia,8,2016-12-14,0.42986230416666665
Appluimonia,8,2016-12-15,0.4086438125000001
Appluimonia,8,2016-12-16,0.4140655166666667
Appluimonia,8,2016-12-17,0.5632264833333334
Appluimonia,8,2016-12-18,0.4345174666666667
Appluimonia,8,2016-12-19,0.38851683333333326
Appluimonia,8,2016-12-20,0.4905131166666666
Appluimonia,8,2016-12-21,0.49211157916666676
Appluimonia,8,2016-12-22,0.42497657666666666
Appluimonia,8,2016-12-23,0.4188874291666667
Appluimonia,8,2016-12-24,0.41159777916666657
Appluimonia,8,2016-12-25,0.5281731749999999
Appluimonia,8,2016-12-26,0.5121034999999999
Appluimonia,8,2016-12-27,0.5765073999999999
Appluimonia,8,2016-12-28,0.49606044166666674
Appluimonia,8,2016-12-29,0.4502452124999999
Appluimonia,8,2016-12-30,0.4596902208333333
Appluimonia,8,2016-12-31,0.4624578541666668
Appluimonia,9,2016-04-01,0.2672659625
Appluimonia,9,2016-04-02,0.2262550034782608
Appluimonia,9,2016-04-03,0.24734796875
Appluimonia,9,2016-04-04,0.22941420833333329
Appluimonia,9,2016-04-05,0.23887368208333334
Appluimonia,9,2016-04-06,0.25540469565217394
Appluimonia,9,2016-04-07,0.7718042333333335
Appluimonia,9,2016-04-08,0.2535185208333333
Appluimonia,9,2016-04-09,0.19346800833333333
Appluimonia,9,2016-04-10,0.23094226666666665
Appluimonia,9,2016-04-11,0.37890065916666665
Appluimonia,9,2016-04-12,0.36350554583333333
Appluimonia,9,2016-04-13,0.2540302725
Appluimonia,9,2016-04-14,0.2270764325
Appluimonia,9,2016-04-15,0.24368045000000002
Appluimonia,9,2016-04-16,0.24454230291666665
Appluimonia,9,2016-04-17,0.3785705666666666
Appluimonia,9,2016-04-18,0.23294524166666672
Appluimonia,9,2016-04-19,0.226609625
Appluimonia,9,2016-04-20,0.23284952083333332
Appluimonia,9,2016-04-21,0.24900577083333333
Appluimonia,9,2016-04-22,0.4304525666666666
Appluimonia,9,2016-04-23,0.23705744999999998
Appluimonia,9,2016-04-24,0.3113711416666667
Appluimonia,9,2016-04-25,0.20387208
Appluimonia,9,2016-04-26,0.2160947670833333
Appluimonia,9,2016-04-27,0.22483759
Appluimonia,9,2016-04-28,0.21619476874999996
Appluimonia,9,2016-04-29,0.1937139729166667
Appluimonia,9,2016-04-30,0.20876184583333335
Appluimonia,9,2016-08-01,0.2619654333333333
Appluimonia,9,2016-08-02,0.18198644000000003
Appluimonia,9,2016-08-03,0.45549061666666685
Appluimonia,9,2016-08-04,0.23326261739130436
Appluimonia,9,2016-08-05,0.25081669999999995
Appluimonia,9,2016-08-06,0.22590568916666667
Appluimonia,9,2016-08-07,0.17345767391304348
Appluimonia,9,2016-08-08,0.28119699583333335
Appluimonia,9,2016-08-09,0.2370429291666667
Appluimonia,9,2016-08-10,0.7255074583333335
Appluimonia,9,2016-08-11,0.24355937083333334
Appluimonia,9,2016-08-12,0.37216019083333335
Appluimonia,9,2016-08-13,0.3042699291666667
Appluimonia,9,2016-08-14,0.34396148750000005
Appluimonia,9,2016-08-15,0.26851920291666664
Appluimonia,9,2016-08-16,0.6548570291666668
Appluimonia,9,2016-08-17,0.33445721250000005
Appluimonia,9,2016-08-18,0.2502130833333333
Appluimonia,9,2016-08-19,0.25677843333333333
Appluimonia,9,2016-08-20,0.2347601916666667
Appluimonia,9,2016-08-21,0.8081831625000002
Appluimonia,9,2016-08-22,0.29595385541666663
Appluimonia,9,2016-08-23,0.48385937416666674
Appluimonia,9,2016-08-24,0.5989534166666667
Appluimonia,9,2016-08-25,0.5336717791666666
Appluimonia,9,2016-08-26,0.4279156666666668
Appluimonia,9,2016-08-27,0.45852580000000004
Appluimonia,9,2016-08-28,0.5121231666666667
Appluimonia,9,2016-08-29,0.52345375
Appluimonia,9,2016-08-30,0.39275405416666676
Appluimonia,9,2016-08-31,0.3843493791666667
Appluimonia,9,2016-12-01,0.5607727333333334
Appluimonia,9,2016-12-02,0.38884815652173915
Appluimonia,9,2016-12-03,0.556052425
Appluimonia,9,2016-12-04,0.5817047250000001
Appluimonia,9,2016-12-05,1.0845875666666667
Appluimonia,9,2016-12-06,0.5543683875000002
Appluimonia,9,2016-12-07,0.6221947695652174
Appluimonia,9,2016-12-08,0.46450808458333354
Appluimonia,9,2016-12-09,0.5278752000000001
Appluimonia,9,2016-12-10,0.5203587041666666
Appluimonia,9,2016-12-11,0.4580122624999999
Appluimonia,9,2016-12-12,0.4560212833333333
Appluimonia,9,2016-12-13,0.5683312083333333
Appluimonia,9,2016-12-14,0.41828656666666647
Appluimonia,9,2016-12-15,0.4481713250000001
Appluimonia,9,2016-12-16,0.6833116725
Appluimonia,9,2016-12-17,0.8301021654166667
Appluimonia,9,2016-12-18,1.784119791666667
Appluimonia,9,2016-12-19,0.46198494583333344
Appluimonia,9,2016-12-20,0.5062232375000001
Appluimonia,9,2016-12-21,0.6218784500000002
Appluimonia,9,2016-12-22,0.54725385
Appluimonia,9,2016-12-23,0.4812829345833333
Appluimonia,9,2016-12-24,0.8819557379166668
Appluimonia,9,2016-12-25,0.5840236166666667
Appluimonia,9,2016-12-26,0.6390186250000001
Appluimonia,9,2016-12-27,0.6804357708333332
Appluimonia,9,2016-12-28,0.5209147749999999
Appluimonia,9,2016-12-29,0.44204156250000004
Appluimonia,9,2016-12-30,0.43823579583333333
Appluimonia,9,2016-12-31,0.614640375
Chlorodinine,1,2016-04-01,0.2814624625
Chlorodinine,1,2016-04-02,0.20172098695652171
Chlorodinine,1,2016-04-03,0.21620531666666667
Chlorodinine,1,2016-04-04,0.21337179291666664
Chlorodinine,1,2016-04-05,0.22008319583333336
Chlorodinine,1,2016-04-06,0.20175992826086958
Chlorodinine,1,2016-04-07,0.2465565833333334
Chlorodinine,1,2016-04-08,0.27957823458333336
Chlorodinine,1,2016-04-09,0.23863720833333332
Chlorodinine,1,2016-04-10,0.24636340833333337
Chlorodinine,1,2016-04-11,0.23837674500000003
Chlorodinine,1,2016-04-12,0.16395086875
